number_id,manuscript_use,artifact,row_key,field,value,units,source_files,aggregation_script,filters,seed_set,aggregation,output_location,evidence_lock,claim_ids
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_auprc_mean,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,auprc_mean,0.00216967576681383,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_auprc_std,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,auprc_std,0.0009583486407196091,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_auroc_ci95_high,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,auroc_ci95_high,0.7656063765470413,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_auroc_ci95_low,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,auroc_ci95_low,0.7292254550981716,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_auroc_mean,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,auroc_mean,0.748867005294904,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_auroc_std,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,auroc_std,0.030944779945095605,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_balanced_accuracy_ci95_high,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,balanced_accuracy_ci95_high,0.7174354818641091,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_balanced_accuracy_ci95_low,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,balanced_accuracy_ci95_low,0.689322364090899,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_balanced_accuracy_mean,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,balanced_accuracy_mean,0.7029380508097881,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
N_IBM_CELL_SUMMARY_version_V28_variant_li_small_protocol_early_to_late_transfer_config_edge_aware_graphsage_h64_no_edge_features_balanced_accuracy_std,IBM main/full result tables and figures,IBM_CELL_SUMMARY,version=V28|variant=li-small|protocol=early_to_late_transfer|config=edge_aware_graphsage_h64_no_edge_features,balanced_accuracy_std,0.02401293802367739,proportion/score,results/v28_imported/imported_json/V28_li-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-small_no_edge_features_seed9_early_to_late_transfer.json,scripts/tkde_rebuild/compute_analysis.py,COUNTABLE_RESULT; execute=true; dry_run=false; return_code=0,1-10,mean/std and deterministic percentile bootstrap per exact cell,results/tkde_rebuild/IBM_CELL_SUMMARY.csv,V26/V27/V28 canonical imported evidence locks,C05-C14;C21
