evidence_id,family,dataset,dataset_variant,data_status,prediction_unit,class_definition_and_mapping,temporal_range_or_window,graph_construction,graph_visibility,protocol,model_or_configuration,seed_set,n_seeds,metrics,provenance_level,result_source,prediction_export,prediction_manifest,statistical_pairing_key,hardware_or_resource_envelope,validation_status,validation_source,evidence_lock_status,evidence_lock,claim_gate_status,claim_gate,eligibility,notes
RB15b::saved_prediction_analysis,validation-selected conservative GraphSafe policy,Elliptic; DGraphFin,canonical,real saved-prediction analyses,account/node,dataset-specific mappings above; positive=fraud/illicit,inherits locked RB09 prediction windows,feature-only and graph branches inherited from saved prediction families,inherits strict/isolated/transductive source contracts,saved-output policy evaluation,validation-selected conservative GraphSafe policy,1-10,10,F1; Recall@1%; cost-sensitive risk; worst-block and average-block regret; reliability diagnostics,CPU-only derived analysis of saved predictions,results/runs_rb15b_graphsafe_conservative_policy/conservative_policy_results.csv,source predictions referenced in import manifest,results/runs_rb15b_graphsafe_conservative_policy/import_manifest.json,dataset|source protocol/model|seed|policy/comparator,no new training; CPU-only derivation from saved outputs,PASS,results/runs_rb15_graphsafe_tta/validation_report.json,inherits source prediction family; derived outputs validated,results/runs_rb15b_graphsafe_conservative_policy/import_manifest.json,bounded case-study/diagnostic scope,results/runs_rb15b_graphsafe_conservative_policy/conservative_policy_statistical_tests.csv,main case-study eligible,120 policy rows; selection uses validation reliability only
RB16::saved_prediction_analysis,GraphSafe best-branch strengthening,Elliptic; DGraphFin,canonical,real saved-prediction analyses,account/node,dataset-specific mappings above; positive=fraud/illicit,inherits locked RB09 prediction windows,feature-only and graph branches inherited from saved prediction families,inherits strict/isolated/transductive source contracts,saved-output policy evaluation,GraphSafe best-branch strengthening,1-10,10,F1; Recall@1%; cost-sensitive risk; worst-block and average-block regret; reliability diagnostics,CPU-only derived analysis of saved predictions,results/runs_rb16_graphsafe_best_branch_strengthening/rb16_results.csv,source predictions referenced in import manifest,results/runs_rb16_graphsafe_best_branch_strengthening/import_manifest.json,dataset|source protocol/model|seed|policy/comparator,no new training; CPU-only derivation from saved outputs,PASS,results/runs_rb16_graphsafe_best_branch_strengthening/validation_report.json,inherits source prediction family; derived outputs validated,results/runs_rb16_graphsafe_best_branch_strengthening/import_manifest.json,bounded case-study/diagnostic scope,results/runs_rb16_graphsafe_best_branch_strengthening/rb16_statistical_tests.csv,supplement-only,2280 saved-output rows; apparent best-branch wins do not survive Holm correction in the summarized comparisons
RB17::saved_prediction_analysis,review-budget/worst-block/cost sensitivity,Elliptic; DGraphFin,canonical,real saved-prediction analyses,account/node,dataset-specific mappings above; positive=fraud/illicit,inherits locked RB09 prediction windows,feature-only and graph branches inherited from saved prediction families,inherits strict/isolated/transductive source contracts,saved-output policy evaluation,review-budget/worst-block/cost sensitivity,1-10,10,F1; Recall@1%; cost-sensitive risk; worst-block and average-block regret; reliability diagnostics,CPU-only derived analysis of saved predictions,results/runs_rb17_review_budget_worst_block/rb17_results.csv,source predictions referenced in import manifest,results/runs_rb17_review_budget_worst_block/import_manifest.json,dataset|source protocol/model|seed|policy/comparator,no new training; CPU-only derivation from saved outputs,PASS,results/runs_rb17_review_budget_worst_block/validation_report.json,inherits source prediction family; derived outputs validated,results/runs_rb17_review_budget_worst_block/import_manifest.json,bounded case-study/diagnostic scope,results/runs_rb17_review_budget_worst_block/rb17_statistical_tests.csv,supplement-only,"2280 result rows and 9120 cost rows; costs reconstructed at saved thresholds, not reoptimized"
RB18::dgraphfin::sage_maxpool::BLOCKED,large-GPU GraphSAGE architecture rerun,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20",published DGraphFin graph,strict/isolated planned; not measured,strict_inductive and inductive_isolated planned,GraphSAGE max-pool,none,0,none,run preparation only,results/runs_rb18_large_gpu_rb11b/rb18_status.json,absent,none,none,larger GPU required; no output imported,BLOCKED_WAITING_FOR_GPU,results/runs_rb18_large_gpu_rb11b/validation_report.json,not locked as empirical evidence,results/runs_rb18_large_gpu_rb11b/import_manifest.json,blocked; false to describe as completed,results/runs_rb18_large_gpu_rb11b/validation_report.json,resource-blocked,The separately requested results/runs_rb11b_dgraphfin_sage_family directory is absent.
V22::RB28::dgraphfin::inductive_isolated::gcn::default,loss/control/architecture extension,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,gcn; loss=default,1-10,10,"F1; precision; recall; AUROC; AUPRC; Precision/Recall@100,@500,@1000,@1%; runtime",canonical imported full10 merged evidence,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/RESULTS_FULL10.jsonl,available and schema-valid,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/PREDICTIONS_FULL10_INDEX_V22.json,dataset=dgraphfin|model=gcn|seed|protocol|condition=default,dual/single Tesla T4 Kaggle lanes; compatibility aliases recorded in lock,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/FULL10_MERGE_VALIDATION_V22.json,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/manifests/V22_FINAL_GPU_EVIDENCE_LOCK.json,eligible within exact loss/control/architecture cell,kaggle_workspace/reports/V22_FINAL_GPU_EVIDENCE_LOCK.md,supplement-only,"Version aliases are compatibility mappings in the canonical lock, not new experiments."
V22::RB28::dgraphfin::inductive_isolated::gcn::focal,loss/control/architecture extension,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,gcn; loss=focal,1-10,10,"F1; precision; recall; AUROC; AUPRC; Precision/Recall@100,@500,@1000,@1%; runtime",canonical imported full10 merged evidence,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/RESULTS_FULL10.jsonl,available and schema-valid,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/PREDICTIONS_FULL10_INDEX_V22.json,dataset=dgraphfin|model=gcn|seed|protocol|condition=focal,dual/single Tesla T4 Kaggle lanes; compatibility aliases recorded in lock,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/FULL10_MERGE_VALIDATION_V22.json,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/manifests/V22_FINAL_GPU_EVIDENCE_LOCK.json,eligible within exact loss/control/architecture cell,kaggle_workspace/reports/V22_FINAL_GPU_EVIDENCE_LOCK.md,supplement-only,"Version aliases are compatibility mappings in the canonical lock, not new experiments."
V22::RB28::dgraphfin::inductive_isolated::gcn::weighted_bce,loss/control/architecture extension,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,gcn; loss=weighted_bce,1-10,10,"F1; precision; recall; AUROC; AUPRC; Precision/Recall@100,@500,@1000,@1%; runtime",canonical imported full10 merged evidence,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/RESULTS_FULL10.jsonl,available and schema-valid,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/PREDICTIONS_FULL10_INDEX_V22.json,dataset=dgraphfin|model=gcn|seed|protocol|condition=weighted_bce,dual/single Tesla T4 Kaggle lanes; compatibility aliases recorded in lock,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/FULL10_MERGE_VALIDATION_V22.json,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/manifests/V22_FINAL_GPU_EVIDENCE_LOCK.json,eligible within exact loss/control/architecture cell,kaggle_workspace/reports/V22_FINAL_GPU_EVIDENCE_LOCK.md,supplement-only,"Version aliases are compatibility mappings in the canonical lock, not new experiments."
V22::RB28::dgraphfin::inductive_isolated::mlp::default,loss/control/architecture extension,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,mlp; loss=default,1-10,10,"F1; precision; recall; AUROC; AUPRC; Precision/Recall@100,@500,@1000,@1%; runtime",canonical imported full10 merged evidence,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/RESULTS_FULL10.jsonl,available and schema-valid,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/PREDICTIONS_FULL10_INDEX_V22.json,dataset=dgraphfin|model=mlp|seed|protocol|condition=default,dual/single Tesla T4 Kaggle lanes; compatibility aliases recorded in lock,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/FULL10_MERGE_VALIDATION_V22.json,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/manifests/V22_FINAL_GPU_EVIDENCE_LOCK.json,eligible within exact loss/control/architecture cell,kaggle_workspace/reports/V22_FINAL_GPU_EVIDENCE_LOCK.md,supplement-only,"Version aliases are compatibility mappings in the canonical lock, not new experiments."
V22::RB28::dgraphfin::inductive_isolated::mlp::focal,loss/control/architecture extension,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,mlp; loss=focal,1-10,10,"F1; precision; recall; AUROC; AUPRC; Precision/Recall@100,@500,@1000,@1%; runtime",canonical imported full10 merged evidence,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/RESULTS_FULL10.jsonl,available and schema-valid,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/PREDICTIONS_FULL10_INDEX_V22.json,dataset=dgraphfin|model=mlp|seed|protocol|condition=focal,dual/single Tesla T4 Kaggle lanes; compatibility aliases recorded in lock,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/FULL10_MERGE_VALIDATION_V22.json,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/manifests/V22_FINAL_GPU_EVIDENCE_LOCK.json,eligible within exact loss/control/architecture cell,kaggle_workspace/reports/V22_FINAL_GPU_EVIDENCE_LOCK.md,supplement-only,"Version aliases are compatibility mappings in the canonical lock, not new experiments."
V22::RB28::dgraphfin::inductive_isolated::mlp::weighted_bce,loss/control/architecture extension,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,mlp; loss=weighted_bce,1-10,10,"F1; precision; recall; AUROC; AUPRC; Precision/Recall@100,@500,@1000,@1%; runtime",canonical imported full10 merged evidence,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/RESULTS_FULL10.jsonl,available and schema-valid,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/PREDICTIONS_FULL10_INDEX_V22.json,dataset=dgraphfin|model=mlp|seed|protocol|condition=weighted_bce,dual/single Tesla T4 Kaggle lanes; compatibility aliases recorded in lock,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/imported_outputs/v22_full10/RB28_DGRAPHFIN_LOSS_ROBUSTNESS_ISOLATED_FULL10_SEEDS_1_10_DUALGPU_V22/FULL10_MERGE_VALIDATION_V22.json,PASS_FULL10_MERGED_WITH_COMPATIBLE_ALIASES,kaggle_workspace/manifests/V22_FINAL_GPU_EVIDENCE_LOCK.json,eligible within exact loss/control/architecture cell,kaggle_workspace/reports/V22_FINAL_GPU_EVIDENCE_LOCK.md,supplement-only,"Version aliases are compatibility mappings in the canonical lock, not new experiments."
