run_id,dataset,contract,held_out_composition,expert_set,baseline,seed,budget,resource_mask,routing_mode,objective_ablation,encoder_ablation,diagnostic_ablation,synthetic_mechanism,graph_ood_adapter,expected_device,expected_runtime,expected_memory,expected_output,dependency,priority,claim_supported
run-d198469aa85f956b1126ff66,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,coregraph,6,profile_declared,tight_latency,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-408d298bc00b2f2590b0ec9c,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,resource_aware_heuristic,6,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-c564a310fec3fa513eed3e67,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,cheapest_feasible_expert,6,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-f6eed442f85700bfb9b9f3ac,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,coregraph,7,profile_declared,tight_latency,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-cfaf1174e51b34233e0e9457,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,resource_aware_heuristic,7,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-c7631ef196ebca0815a9380a,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,cheapest_feasible_expert,7,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-146f2d51a9c2b73854374721,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,coregraph,8,profile_declared,tight_latency,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-576e55e867144fad5572f6a8,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,resource_aware_heuristic,8,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-96d60f663b1a90e8ce5c0479,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,cheapest_feasible_expert,8,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-f2933f0c8d788ea089917e00,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,coregraph,9,profile_declared,tight_latency,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-63908c11e22b199964a1196c,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,resource_aware_heuristic,9,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-a57807124d27bf1622c6d2a2,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,cheapest_feasible_expert,9,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-be31dac7d48f8d70b1bef1df,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,coregraph,10,profile_declared,tight_latency,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-b8bd7b2ec055fff221a42fb5,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,resource_aware_heuristic,10,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-8a82735ceb800ac1c389ef5c,elliptic,resource_counterfactual,tight_latency,feature_mlp;gcn;graphsage,cheapest_feasible_expert,10,profile_declared,tight_latency,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-6d65e8f5c36ef445dfeeee01,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,1,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-671d18461751df41baf7fdc4,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,1,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-31395895861fa78a3ca48aef,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,1,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-075c573b2e215bf5c88a75f0,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,2,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-97cb43a099e233bb491e7fad,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,2,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-ee3b40a7f65cedfd70cf6f3f,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,2,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-bb2be8f9bf62d35819e9d5a5,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,3,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-839d2d66de541914fb9bb6fb,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,3,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-fc60219fff2a58dd499d4915,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,3,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-b6d79d6da376d05982c4f495,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,4,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-7506cbdc288d04475ab842e3,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,4,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-caf10727fdb35b9ecf5a6be1,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,4,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-cb28521b9c49f007a779b3c3,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,5,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-cbbfc92bd112b36de0a599a9,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,5,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-5d7f3a27a93718889e06c46a,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,5,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-02df7e5ebe01265ce97dd3c0,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,6,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-6490fca7932ebe5114fe8945,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,6,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-5c5f6b0387d8896e33f36b4a,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,6,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-4165f55f9ca17f033cdbec39,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,7,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-7a75325e3bdc29b5ae1a24b6,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,7,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-b0da9dea2fbc8484307091e8,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,7,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-5b76dbe2e91249539e53b23a,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,8,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-f1904db327c837f102dd2d80,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,8,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-45066cbcf886f7fc0277b593,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,8,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-f4528c3191692e998a177d32,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,9,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-486f74a4452a8aa9e66eec04,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,9,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-d12448998f99a1672d135800,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,9,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-a8d130a15d1d4171f24fe2a0,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,coregraph,10,profile_declared,tight_review_budget,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-5e8b22ed26935225446d123e,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,resource_aware_heuristic,10,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-2d89677dfa54a9b035117860,elliptic,resource_counterfactual,tight_review_budget,feature_mlp;gcn;graphsage,cheapest_feasible_expert,10,profile_declared,tight_review_budget,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-de9dfb558caae5c8bf0aa85d,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,coregraph,1,profile_declared,combined_graph_resource_shift,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-abd287d88659c71d1662abc0,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,resource_aware_heuristic,1,profile_declared,combined_graph_resource_shift,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-53c5a0bd2f72b8a746c17f21,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,cheapest_feasible_expert,1,profile_declared,combined_graph_resource_shift,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-58edb40f3bee6690aa39b61b,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,coregraph,2,profile_declared,combined_graph_resource_shift,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-d6bb711a3d629551f58ee9a6,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,resource_aware_heuristic,2,profile_declared,combined_graph_resource_shift,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-9c68384b4f29dfaf0cf91af8,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,cheapest_feasible_expert,2,profile_declared,combined_graph_resource_shift,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-398624733984b8f82a2bb8a9,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,coregraph,3,profile_declared,combined_graph_resource_shift,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-f30260691e23b8ae813e49ff,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,resource_aware_heuristic,3,profile_declared,combined_graph_resource_shift,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-62616db8261f1e6e46279efd,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,cheapest_feasible_expert,3,profile_declared,combined_graph_resource_shift,heuristic,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
run-1eb4a5ee6fba2a5de5ef4d48,elliptic,resource_counterfactual,combined_graph_resource_shift,feature_mlp;gcn;graphsage,coregraph,4,profile_declared,combined_graph_resource_shift,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_COUNTERFACTUAL_THEN_T4_PROFILE,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,resource_record+counterfactual_manifest,SAVED_OUTPUT_PILOT;RESOURCE_PROFILER,FULL_MUST_RUN,L4-H5
