dataset,task,protocol_id,expert_id,expert_prediction_seed,fold,status,recovery_status,reason_codes,base_coordinate_id,base_artifact_hash,prediction_path,prediction_checksum,contract_coordinate_hash,config_sha256,code_provenance_type,routing_cost_provenance
elliptic,node_classification,transductive_structure,gcn,7,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,3cb3e761964fe17cdcc4cbdce77e826f078fd4030e386603116c560116c4d6c3,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,gcn,8,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,0016f344ece91d9e648acaa575622bfb45bc255566fb770fae5eea3e250b027d,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,gcn,9,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,24464229a4176e9a6273df0f0b3e5b77a3cf185b65deef6c802b011ed74ede5f,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,gcn,10,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,b2765caaa04b23236497a642edde6c7ff4efa3d812f59345d378170fd41cd7e7,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,1,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,7b8c61c7fa23e685f90b267f7ea37187f20f420a5f33fccfeec062198ef06156,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,2,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,6b6e09d5a0208e50068bb14a20533623acb02239a3671fc6165fe5ec9c2f4a76,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,3,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,e9829f9239cbb8d827d55c3701493c2815562a70357e3cd208bebea664cac7fb,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,4,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,ab27a47b0aec2e56be7cc2a06da5bd6df28d1c7cc3feb3363b2cbf92d410f2eb,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,5,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,1bd4e09b477a893bbdf696e3590514874f005108cca6a2ef1af0ed18f45dd7cb,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,6,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,92a01a9e6a6f969cc027cda420a73a14a42472bab778c53b467d6a21f40a3432,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,7,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,a7d5de8b2d66061cd9614dfbc3572880171c61fd8bee5e683db0d424d67944b4,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,8,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,5368ff45da484caab02c506ab5fc6a4344d357a3d9307634cb508ed021f62494,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,9,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,4cf2f2784aa7d1fa80baa2065128044621d7f6dbf1f1f9066e4bd8989d99694a,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,graphsage,10,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,d59b031a52eec333e00fa6811b41ecafb75611036e54498597fd142f0b18d9a6,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
