dataset,task,protocol,expert,seed,fold,base_coordinate_id,base_artifact_hash,role,archive,archive_expected_sha256,member,member_sha256,size_bytes,row_count,label_known_count,semantic_identity_sha256,row_scope,status
elliptic,node_classification,isolated_inductive,gcn,9,fold0,d0acde552bde3a867bfd77068cdb13a235bbe2eb3bedf2c91f4ff806ba16434a,0d47ad45643966b7d6683135f19732b1537553a484ff5e360a1843f1bba5e4b5,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed9.csv,4e7fcf7d75984f684af1e57309b777ff45db042ad8a55923c515b42be5d52916,6925100,46564,46564,2e4486af618a40f482587bcb302d41034fc03efd95bd333684a7f9053e77c537,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,gcn,10,fold0,ee4833898e118c8e67ca508e7b6d1f134aa4a81019071e54795602d469ab3ea5,7b30083a1c18580bf4bdebb70da27e0ed2f0b5412638788f18cee6e632f3ff50,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed10.csv,54f89533ee8afdc5f927b788d6ee70bd11bbb4ca99208267c8eb98d81f50e566,7018199,46564,46564,b48cedc67a841e774e266a1bdc5363d4b144318f2c5d0d37dde8864122fa938f,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,1,fold0,0aef2b2e82ceb2d0c5eebe81d8ce5e60981051072d72a511f65518d4ffaeab3f,c368d562248afe7926f27d63dad54322cf75c133bbe23384e936da25c4940836,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed1.csv,f3a505191a8126566b8e822083b9576cbccaa274f951d84c987144345071b907,7051785,46564,46564,d7ebd24cfcab1d7b3f4359339aca92972eb37987d2486c6fd901277d8c676c69,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,2,fold0,7942161b606b38cad5c6684f3412d7169bef94000311037aad02c2c6ba3f0175,60f4a62785da1079b1d3a57d0771992c5f572c195da1f74e43e06ccf74344ab2,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed2.csv,b8e9063dd7573ca43aa8bbce7aefe0e5f1c1e1e1d4ea2fed865648eb51baee0a,7051420,46564,46564,4b7ba1b9b84b5c76d41eea56d9560adbcf860decce83157a62d8187c5e5ba08c,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,3,fold0,7a08ffcd64d7582fe380616b1911635c90a7d9df60af400a7c453812d3792f7e,cce465f98ac71c9f9358ef3f4da9dff9788952801907a9a24bda2b0a53a0e4e5,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed3.csv,2b00cefe352c805c93913fe64bd1ea9f8c2491fae9501ac66d0a2c62fc2f9dc6,7052026,46564,46564,d1571a167af4116f230cea40f1c350ca119585e7512cabf4df130c11291a012a,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,4,fold0,530a58845e8bb3bea44f136ace941f014a43a81dcb879a88505fba898b002c45,17d061f445188ad9b8ead3f9ff3fcb079b30e5d52ef8869a5835b4c9b9576cc5,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed4.csv,19bd445fae7d4275e07a71dd75d7566631d6039c9d4806c4beb515f47310cf39,7049803,46564,46564,fb36d80b484507f616ae1d1dfa9f0129f04d85ca811df3c750639b50f6a3c8f2,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,5,fold0,9c6359637b832d135773cd2eb758bbd4629e7b2b24194bdc6fc8508b8c582ff5,31a25f2fd3bcd99707e8bc3d53968db19926455280a00c8321d909c6860c6595,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed5.csv,38ce459521d8f511c7a0c4dce4ddc445b01d49d9a72c2f841271eeefa9d69255,7045744,46564,46564,184422fba79092e3a3a9ade919d1c474877e2282a2505108b7f398f952011128,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,6,fold0,183635a5912e6f32b5628c7fd95e8014cbf3e26f2ad3de64abaad3bc82f8f183,85aff2dace9c219448a32271c24bbcaf4e71f4536ab4313b60eabf3471e4c579,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed6.csv,f192938fbb0e5076e850c62e31f7262a1f4f466a5844184d8798b393f2445f41,7049850,46564,46564,0fed5ce8c04dde30dffebcf3f294e45362a8f1a96000545f4d640879d0b68bfa,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,7,fold0,ca0e2769d397b7a6f21345517073a8edcc824b6a8ca6ade0b217dd98830ea235,83522f4814fa6a4811da5273c9f4f35d8d49443f9f6b86ee260bb12797fb348e,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed7.csv,2298db32e1737f32abda3de308ed6ab852ddbf5ae97bfe0eafba2d8ed972a49d,7051446,46564,46564,0847f37ecb9bb725c70ae34ec08faca889dfca6f94a10c7529b9c254c9454e94,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,8,fold0,e69f98f51516ca8fdad5d8c15ab11e78a9fb9dda3cf79de5de2d75731d7f66c4,0cff486b8c32a75c819d046050d9b6755cf8be42e0b9d3a7c3e8f2302da6fe1c,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed8.csv,f789586a415bcadc84fc0a4970c9d30c72ac382fd78d8e663a541d8837cfadb6,7052145,46564,46564,4b0edbb7ba06a864110a0229260b15c7e048b2c132ec2092c84e017f0bc3522a,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,9,fold0,60da44482946090779f942dc8f2420923fc0b0afc1139039f4ada8192d1ffcb8,a004a6c78cc3a8e1811c16db8703ba2b0c2a4850e4c069f5d56f7b080b202a5d,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed9.csv,9837d51f92a21661416d2ea29b1b15fd2e664edd5764b604175b95ebc464ce6a,7050012,46564,46564,2e4486af618a40f482587bcb302d41034fc03efd95bd333684a7f9053e77c537,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,graphsage,10,fold0,4e4e80410c602cbfbbf969b8c656227907b15e195496d638bfc77e21560e47b2,073dece822be9744551cadc0cc1d37bc75013aaaffdde484eb0536853e9dcf54,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed10.csv,107d54a29ab30d65b4d9a357c38fe385165df7263032a1fe5f2ed1a513aa3780,7146435,46564,46564,b48cedc67a841e774e266a1bdc5363d4b144318f2c5d0d37dde8864122fa938f,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,1,fold0,7dcfe709dd044b65932327804556541b6dc1a6cab2d68ebb2cd6842d66dccec8,63efbdd2e326dab3a120e43a9824553b25e76154206ed0ea8c0c0d2c386d9f8d,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed1.csv,3bbbdfe978f76c0f0b0604447488e4c978cb287401cfbcfb9a686836ae154124,6746677,46564,46564,5eb85e89f6eddc5c1e738c09194096acea9b3c2dd9212f8ce446c8004c2d0f28,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,2,fold0,ea69dac0012c9481a31ef6f8dc512df9990143fc83e3d5f00ff0053a5cafd0fb,7d7af38cd6f0e630c2fb4f10e5d9b160c057216e3f1bd4cffa0e6fff5ec3ec9b,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed2.csv,3e464f03b38377e4faf107ee6bad09ecda59b7f074fcf6da56b494a10767df3b,6744961,46564,46564,56c0476f7bbc967623f74d481f8b160901f0bf71b7f292c77fd3ef7aca7e825b,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,3,fold0,cb261392c80665327080dffe40feb95c8755e7b598042d512362540cf4738d04,3d6992187e354f6c7049b76cb0eca1545379bfc53ad50002a0242a11e7310ad0,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed3.csv,74a7a5172aae3b24e700190bae2fb400bd6b3d65f2e7fcce4d562b25aaab7706,6744498,46564,46564,b217097be130ad4324adc5fd9a62a690f7c221703ce96027a8c0361b061fb1f3,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,4,fold0,8d7d67f9dd8cb9556ce3bfeabc9e654a342055d11d6558b195253916185bed0a,d87eb275bc3a64f70859550f4d9f10284354e5cc950ebe85b2382fd84bd1c0d9,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed4.csv,50f2a1eab616bb6eb30a4157cfd8d7f9b248be9c20d291fa8cded54e6a16e20b,6745511,46564,46564,3ab725499e30c050f5f9012ce88cff7126f044cc7750913372b75d145540f215,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,5,fold0,b76a0a629899e7e024469f79a5303ca819a6d748072ac5f3fdab0216ea11e35f,3c230ac0d716d8eccc270427c1999c06e5b4386848cb3ac43a0a03bcfa3458da,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed5.csv,dbdf0b502d1505e1d00ec1a66564b3164dd03d8a8959c9eaef7151ed878b4ddf,6747187,46564,46564,82dcb0dde820a8331df984dac6fb4da6900ac5dbe6e2f721c9cfb1423a49cca1,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,6,fold0,5f07e52e3369933ff796d4291649444b15bf4ef64792c46e0e6687afd83d1623,8e42adcd27af14d6182b2469a4c5c9f042728ced55526981aa3048f4df2f206e,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed6.csv,99772dad0dd2ca5abb1d20aabbf8c07cc3b636eb336ff1237087f6f8138377af,6743915,46564,46564,ce8a4df4ee02c21a18632b3fe83005248a6ac6afab98ac1ae1d4d5c6842d278d,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,7,fold0,dae43e4a26bcde3a091f38e1d2065970e00cf8c1dfa8a588822f2d0ce0539e08,eef7ae3fb3397cef85adac4d288d1ee2b7b355f47917ad6ceff73e7cafa203a6,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed7.csv,9a809ce9fd5cfd118dcb875b95b0d380144cecea833eac556f4a20d1878ddae2,6748992,46564,46564,c91c0526edf0fe0d75558167f02d9a2417e2d5d10293b74c40022300e35c0467,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,8,fold0,f88fc8784787f54a41ce60eabba47e56430035ed39375c79e2f9bff6f3762020,88c358d600aa1721eaa52a7b4118876e30a37fb833dfb38d8e82a8167a120b51,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed8.csv,493afdfc7fb626c1dc6ba8fa33f0d685f4b8a4d723a29dd964df59a3e029acf1,6745128,46564,46564,de8e57533ee5099613085d512ab20a5e57e8f964cd1bf868427577a2887871df,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,9,fold0,5fe7faaab6618fa32997e15b6bd7a509889f900a179fe7e3fd83e6fbee08b8ba,946bb0ca5452e0ec3a0323d6856c2ffc97e5cfd3464903375427faef1d5d40fc,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed9.csv,ace9405c4eee07bc45a1e33e58476c643e072a3722ae942bd2bebb113afa28bc,6747065,46564,46564,13c36341c5cc6fa528aa39aaa2a4ccd5b18cf019affd77e1bb2db11d0f433bb8,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,feature_mlp,10,fold0,7d1ebd9c2ae7bec283a826f45e454da28cff3912c9be7481f45bf8b8d5ac1185,8162896b2e23d4fda82b4db318fc002c43d0cb5dbb1e236c10b003332659abbd,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed10.csv,39060cc3d84c2a53e36aa7ae585f332ac41df3a2e31b05122c707e3dfc9aed9e,6841795,46564,46564,b6aa22912e51cd6d238af8d27cf390ef43fff9afcf6d2f51c6bc619d2c0a5ef6,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,1,fold0,7dbd3718c9680798ae3a179ef39b2b9fd59423fa1af71f26515894ba4562e649,a9d4f68e6480897c8bfb9cb36f300778db0724e7e2a722b8500d6e8191ddf579,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed1.csv,20e4dc0012b752b1fcf6105b5344be63795680fc035040d59ef12eeeab53ebde,6750587,46564,46564,5eb85e89f6eddc5c1e738c09194096acea9b3c2dd9212f8ce446c8004c2d0f28,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,2,fold0,e02570a0d493d604704523c99c7e7d4a4b5b9802c2773b69b94bb5580a1c3e70,289deea330f3c664e541fac536eb1272eb61c7be43ec666c583491ac7aacdf0e,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed2.csv,fc895b00b84b42d52f46b1f867940caf395deb5e6c819cdaec1b32fa1af92fe8,6749814,46564,46564,56c0476f7bbc967623f74d481f8b160901f0bf71b7f292c77fd3ef7aca7e825b,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,3,fold0,9862792a2c3b130795585d5e2ab571ff0fae898332800fadf19fe2faa483f506,392909e80050f08de4ff62cd6601c985432dd2e0a219cad3d0b76e9029481b81,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed3.csv,675e5948fa20545e2865c7219971665d73712433b262ff906562aebefbabdf2a,6748395,46564,46564,b217097be130ad4324adc5fd9a62a690f7c221703ce96027a8c0361b061fb1f3,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,4,fold0,66cd63ce5ed06c7afec540df7e29bf73d7c53f0b5db9fe906c058c9e57402d1f,b39e3726f4ebae4276309ac21be3b8e7313867047ac88dc43e14e3ff3c8fdc94,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed4.csv,99c7f723ec8f87f1a8873b80251c8ae15ef9a8a3d3a2d1d879c57df6e1259b2f,6744093,46564,46564,3ab725499e30c050f5f9012ce88cff7126f044cc7750913372b75d145540f215,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,5,fold0,2070f94c3c92ba3fbca7d7e37532ce7436b2132df7447925c47572625eb38fa3,03759de578d125032b199e96ec3c7d6593c1e7ee218981fe8f765e355ebef6ad,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed5.csv,8e712632b336fbf614c8dad938400a4a11b239652b23562e745fa51424b6ef10,6748495,46564,46564,82dcb0dde820a8331df984dac6fb4da6900ac5dbe6e2f721c9cfb1423a49cca1,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,6,fold0,25aecff71b6d2e5b00b1e9ce682a47f2d74400c64de7ae08995259bb88b117b3,60ffd54a1d9e75dc2386daef209da8e1203d194a99c05a68bd4ad5cd847279eb,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed6.csv,305f5cad4552b21deeaf2c1800d9322c685def89c53847a7d7765b54e30cea15,6745420,46564,46564,ce8a4df4ee02c21a18632b3fe83005248a6ac6afab98ac1ae1d4d5c6842d278d,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,7,fold0,7ef8474190838a52f64598251056f63f9dc80628c7f2971cc39da91e5f77296a,6d05fe7b1c5523e121b238244d111c0f99dc1100e16c110af80ef89fccc82bdf,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed7.csv,085cc6ed1cf027ff4b563ef19953c70571c32b06f23836c8e4f6068954149c71,6743934,46564,46564,c91c0526edf0fe0d75558167f02d9a2417e2d5d10293b74c40022300e35c0467,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,8,fold0,51a24d05aaffcb2eced5197e817823afb73767f9df75e4a88db07d9e379a23bd,55eb4cee5259fb36a43477a7542a869d6fa160f8e24b930663b38a099f270a7d,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed8.csv,54f4db5136366c8dcdd24656a9ed1d81aead1da3043db9420f7fc877e256314c,6745519,46564,46564,de8e57533ee5099613085d512ab20a5e57e8f964cd1bf868427577a2887871df,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,9,fold0,ae877be5e5b6d88ad3d62199c42da2937488dd90249291ae2594f08f16669110,b3ef10ceb8daaaa512555938121eedebb3cd2e03f40ac6560ae4c6ee34e34c9a,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed9.csv,e7c91bc1a7a7457c6743d86dafffa0086b5bf77e788faafaa9d3941be15079e8,6744392,46564,46564,13c36341c5cc6fa528aa39aaa2a4ccd5b18cf019affd77e1bb2db11d0f433bb8,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,gcn,10,fold0,4d0b3888c2018b5838836daaaf78327d89ae67b33da6f88f1ae4d09dd6c73e09,44b005139b4bfdc32c07c4479ddd35f202be7bf6714b242da96f7e74e9038357,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__gcn__seed10.csv,139f6ec5b0506a1d44e0c99b6e54f8b65c1c895fba59044fed46f13adf6c090f,6838056,46564,46564,b6aa22912e51cd6d238af8d27cf390ef43fff9afcf6d2f51c6bc619d2c0a5ef6,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,graphsage,1,fold0,2cefd1a6a18dcf9d93c43ac5d1cf8d5028037e704def3d280db2fae03d2d66c5,ae0619cae27172f13083402d465006c723b766ca3a3b4544b4a2c6f7a15f025e,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed1.csv,b3a3399748d56aa39f41b18ce4078d60378991eb200063d3b9ed3066bad7b3d2,6861738,46564,46564,5eb85e89f6eddc5c1e738c09194096acea9b3c2dd9212f8ce446c8004c2d0f28,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,graphsage,2,fold0,649948f85d2a72ae2834e5741070085a3d8890c58ae236bb61ad357b74777c5d,d09f5b93f2bf1d4b85c15a359c99772213c11d59fb263d698a3f941e696c0c36,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed2.csv,9e5dae0b4136fcd63f426ef23819e98df4798d880c879feb20e01039c3498d81,6863775,46564,46564,56c0476f7bbc967623f74d481f8b160901f0bf71b7f292c77fd3ef7aca7e825b,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,graphsage,3,fold0,13eea981784dde22252688c8c686658f7da132ae76f71b8d983a54fd68002637,7ba59c8ec169d8163e746c788e1029385dbff9e8f4eb1a099e992ab54e5f5206,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed3.csv,29e06e1e03998d0ffd65e6f9c7990dff39ece2653a77ceee2172a785c8fbe916,6863092,46564,46564,b217097be130ad4324adc5fd9a62a690f7c221703ce96027a8c0361b061fb1f3,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,graphsage,4,fold0,55b209474dcceb89dc835323abbfc1ab201b5f5e159f3d1475be030fc95e7b3d,0b9ba4d5b56b41bf358d22c3f0672f465ceb580097908b8e0f19f2a01ea91bdb,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed4.csv,642647fcbeae9497fd7918cf38a40351a569fa4962b092cd6a8411029de51f22,6861456,46564,46564,3ab725499e30c050f5f9012ce88cff7126f044cc7750913372b75d145540f215,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,graphsage,5,fold0,c59001e133e57f2afe72e3e95993393e9c204f41dce8871750b500984e1d8c3e,4510210210f87d671e88ac7d1ba55488bfa31175b207436737a145a92e88de43,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed5.csv,812a4eaf8926b446826ef29eba5abf0dc5672818b8ac5be8c50e70f1fc88f730,6857825,46564,46564,82dcb0dde820a8331df984dac6fb4da6900ac5dbe6e2f721c9cfb1423a49cca1,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
